X,Y,ID,icon_url
30.04678,-26.4818499999999,pp_0_302,./0.png
28.34353,-25.54486,pp_0_303,./0.png
28.43392,-30.55209,pp_0_304,./0.png
27.93194,-31.8899999999997,pp_0_305,./0.png
27.73222,-26.0808300000002,pp_0_306,./0.png
47.32529,-22.6703199999996,pp_0_307,./0.png
44.0706,-20.7286500000002,pp_0_308,./0.png
34.75523,-14.6642399999999,pp_0_309,./0.png
31.11689,30.4989199999998,pp_0_31,./0.png
32.57506,0.6624622,pp_0_310,./0.png
9.545699,4.63746199999942,pp_0_311,./0.png
29.55233,30.97293,pp_0_312,./0.png
29.11529,-28.24469,pp_0_313,./0.png
30.37224,-30.8115200000002,pp_0_314,./0.png
18.78442,1.3231980000001,pp_0_315,./0.png
16.11899,-2.18014700000061,pp_0_316,./0.png
-13.26534,8.49161300000012,pp_0_317,./0.png
26.53167,-33.3022199999998,pp_0_318,./0.png
16.11068,-22.30282,pp_0_319,./0.png
29.55078,-29.0034800000001,pp_0_32,./0.png
-9.241736,32.3004100000002,pp_0_320,./0.png
1.813642,6.29835500000006,pp_0_321,./0.png
27.68289,-25.5332299999999,pp_0_322,./0.png
30.11902,-30.1270300000001,pp_0_323,./0.png
32.57425,-25.9512300000002,pp_0_324,./0.png
27.0635,-28.5486499999999,pp_0_325,./0.png
30.6087,-30.4057500000002,pp_0_326,./0.png
37.23121,-3.1179460000005,pp_0_327,./0.png
17.4734,-29.8324900000001,pp_0_328,./0.png
29.94693,-30.27013,pp_0_329,./0.png
12.957,-5.95721999999999,pp_0_33,./0.png
29.00474,-31.3274099999999,pp_0_330,./0.png
43.68082,-23.6056500000001,pp_0_331,./0.png
47.23968,-19.00263,pp_0_332,./0.png
6.98606,4.47349000000002,pp_0_333,./0.png
17.69102,-29.3454300000001,pp_0_334,./0.png
16.17352,-11.6187299999998,pp_0_335,./0.png
23.12902,-15.1320399999998,pp_0_336,./0.png
31.38438,-27.7231800000002,pp_0_337,./0.png
28.33088,-26.63996,pp_0_338,./0.png
27.24694,-25.5669400000001,pp_0_339,./0.png
31.47857,31.0604699999998,pp_0_34,./0.png
44.77698,-23.4957699999999,pp_0_340,./0.png
39.28838,-6.74776000000002,pp_0_341,./0.png
-15.55162,28.04142,pp_0_342,./0.png
9.885044,3.6832299999998,pp_0_343,./0.png
32.65431,-20.3766700000006,pp_0_344,./0.png
21.3574,-33.5465399999999,pp_0_345,./0.png
30.49359,-30.6384099999999,pp_0_346,./0.png
13.59259,-5.45919999999994,pp_0_347,./0.png
27.993,-28.4542899999998,pp_0_348,./0.png
-1.296267,5.14386899999999,pp_0_349,./0.png
22.22958,2.21967900000009,pp_0_35,./0.png
47.66648,-18.9455699999999,pp_0_350,./0.png
9.885044,2.8444699999999,pp_0_351,./0.png
30.1999,-28.8074200000005,pp_0_352,./0.png
-10.02664,5.88635500000012,pp_0_353,./0.png
48.30099,-20.0824399999994,pp_0_354,./0.png
36.73862,-1.03331100000017,pp_0_355,./0.png
1.191617,6.88834199999993,pp_0_356,./0.png
38.27617,15.4851700000005,pp_0_357,./0.png
33.90334,-9.86514999999958,pp_0_358,./0.png
28.28771,-31.7768499999998,pp_0_359,./0.png
29.01044,-23.7504499999998,pp_0_36,./0.png
46.79563,-19.6533500000002,pp_0_360,./0.png
39.63998,-3.91611700000008,pp_0_361,./0.png
30.40227,-28.9172299999997,pp_0_362,./0.png
27.11713,-26.6874700000001,pp_0_363,./0.png
47.28673,-20.49691,pp_0_364,./0.png
7.928169,8.15625399999987,pp_0_365,./0.png
3.662251,7.05421399999984,pp_0_366,./0.png
29.78778,-28.5325000000002,pp_0_367,./0.png
-0.91037,5.20475000000011,pp_0_368,./0.png
27.55898,-25.2507700000005,pp_0_369,./0.png
27.05398,-32.0311899999998,pp_0_37,./0.png
47.62365,-18.9826899999999,pp_0_370,./0.png
30.46781,-28.59687,pp_0_371,./0.png
28.61875,-20.0495000000001,pp_0_372,./0.png
40.10556,-1.78503599999993,pp_0_373,./0.png
32.74799,-24.9834099999998,pp_0_374,./0.png
32.8301,24.21143,pp_0_375,./0.png
30.84515,-27.6488399999999,pp_0_376,./0.png
-7.39859299999999,33.7057800000003,pp_0_377,./0.png
37.14236,-3.05000400000011,pp_0_378,./0.png
-12.54125,9.03738699999955,pp_0_379,./0.png
3.7015,36.8521899999998,pp_0_38,./0.png
6.75106,6.14772000000009,pp_0_380,./0.png
-13.16,8.17384200000006,pp_0_381,./0.png
24.44451,-34.0646899999999,pp_0_382,./0.png
28.84169,-30.9550199999998,pp_0_383,./0.png
29.80843,-30.6418099999999,pp_0_384,./0.png
34.14375,-10.4766299999998,pp_0_385,./0.png
30.39528,-29.5994499999998,pp_0_386,./0.png
26.18629,-26.3875400000004,pp_0_387,./0.png
28.54634,-30.6966399999999,pp_0_388,./0.png
28.06546,-28.8526199999999,pp_0_389,./0.png
30.57066,-26.0481899999998,pp_0_39,./0.png
33.48551,0.52669380000048,pp_0_390,./0.png
39.86451,-3.76663400000011,pp_0_391,./0.png
-6.766949,4.71334099999986,pp_0_392,./0.png
28.22096,-26.9119700000002,pp_0_393,./0.png
36.01348,-6.217165,pp_0_394,./0.png
47.78175,-19.19988,pp_0_395,./0.png
28.94234,-30.94093,pp_0_396,./0.png
21.38235,-4.92708400000011,pp_0_397,./0.png
27.69806,-31.5233299999999,pp_0_398,./0.png
48.00137,-14.5748999999999,pp_0_399,./0.png
-8.498995,33.2428,pp_0_4,./0.png
27.29037,-22.6120399999998,pp_0_40,./0.png
49.97872,-13.3528499999998,pp_0_400,./0.png
2.92805,6.43657000000012,pp_0_401,./0.png
31.84976,30.4323000000002,pp_0_402,./0.png
27.69854,-29.2637900000006,pp_0_403,./0.png
17.6734,-26.1028899999998,pp_0_404,./0.png
24.59477,-28.962,pp_0_405,./0.png
34.24828,-12.88075,pp_0_406,./0.png
9.456521,4.31869699999992,pp_0_407,./0.png
-13.13311,8.59570899999993,pp_0_408,./0.png
27.50961,-30.2074799999999,pp_0_409,./0.png
19.44005,-33.7046700000001,pp_0_41,./0.png
10.2216,-0.695844000000602,pp_0_410,./0.png
18.79156,-33.8677900000006,pp_0_411,./0.png
4.55786,36.2907399999998,pp_0_412,./0.png
31.40627,-27.9515600000002,pp_0_413,./0.png
27.73117,-25.5471799999998,pp_0_414,./0.png
28.79762,-30.5735000000004,pp_0_415,./0.png
28.23102,-32.5365399999999,pp_0_416,./0.png
27.99611,-31.6749999999999,pp_0_417,./0.png
31.03378,-23.0452800000001,pp_0_418,./0.png
18.31486,-32.9092300000001,pp_0_419,./0.png
28.77176,-31.5407399999996,pp_0_42,./0.png
43.66428,-23.3226699999998,pp_0_420,./0.png
-9.562874,6.34898800000014,pp_0_421,./0.png
27.21103,-32.9009100000001,pp_0_422,./0.png
46.85718,-19.8365599999996,pp_0_423,./0.png
25.27872,-25.0303299999999,pp_0_424,./0.png
47.65437,-23.0397499999998,pp_0_425,./0.png
26.61444,-32.77555,pp_0_426,./0.png
25.99378,-29.6078900000002,pp_0_427,./0.png
30.87708,-22.6212500000002,pp_0_428,./0.png
18.14281,-0.502363100000311,pp_0_429,./0.png
45.43494,-18.63594,pp_0_43,./0.png
-7.68623499999999,4.43545699999996,pp_0_430,./0.png
32.33904,-20.3052899999998,pp_0_431,./0.png
17.91313,0.1348052,pp_0_432,./0.png
32.93546,0.082030099999874,pp_0_433,./0.png
7.192893,7.51901299999982,pp_0_434,./0.png
27.98111,-32.1952800000001,pp_0_435,./0.png
31.37962,-28.0848099999999,pp_0_436,./0.png
15.77343,-17.77703,pp_0_437,./0.png
39.83492,-5.13788799999995,pp_0_438,./0.png
28.3365,-31.0885299999994,pp_0_439,./0.png
31.29683,-29.1524899999999,pp_0_44,./0.png
28.87687,-8.63737300000003,pp_0_440,./0.png
31.24786,-29.1389000000001,pp_0_441,./0.png
27.39251,-31.8826000000002,pp_0_442,./0.png
8.058719,5.63358299999993,pp_0_443,./0.png
26.32207,-31.03237,pp_0_444,./0.png
49.83869,-16.54633,pp_0_445,./0.png
30.68484,-30.3181800000004,pp_0_446,./0.png
30.53055,0.550652900000189,pp_0_447,./0.png
4.710519,36.4982399999999,pp_0_448,./0.png
27.4376,-32.3961099999998,pp_0_449,./0.png
-13.17466,8.28645400000005,pp_0_45,./0.png
24.67249,-27.03244,pp_0_450,./0.png
31.95212,0.3989117,pp_0_451,./0.png
39.90648,-2.36761499999991,pp_0_452,./0.png
35.88543,-8.07251600000014,pp_0_453,./0.png
32.54319,-26.4713000000002,pp_0_454,./0.png
1.252586,6.16481900000001,pp_0_455,./0.png
31.21207,29.9278499999999,pp_0_456,./0.png
27.24351,-32.6100199999999,pp_0_457,./0.png
-13.85706,10.17912,pp_0_458,./0.png
21.98021,-31.0138499999999,pp_0_459,./0.png
34.93873,-15.6052199999999,pp_0_46,./0.png
21.44549,-33.52581,pp_0_460,./0.png
39.22189,-6.25490099999993,pp_0_461,./0.png
39.21154,-6.13793399999993,pp_0_462,./0.png
30.4231,-30.4086000000001,pp_0_463,./0.png
9.68569,4.08971999999988,pp_0_464,./0.png
-7.50476800000001,4.61781399999968,pp_0_465,./0.png
44.3409,-20.2413299999999,pp_0_466,./0.png
-11.78251,7.87878899999981,pp_0_467,./0.png
34.56186,-9.12301099999991,pp_0_468,./0.png
30.25267,-30.8436400000002,pp_0_469,./0.png
8.410566,4.77963300000032,pp_0_47,./0.png
34.12285,-11.8407099999999,pp_0_470,./0.png
14.07754,-5.19388299999998,pp_0_471,./0.png
25.67886,-32.7702199999999,pp_0_472,./0.png
24.28361,-34.0917200000001,pp_0_473,./0.png
17.07443,-23.3805600000002,pp_0_474,./0.png
34.61902,-15.8455500000003,pp_0_475,./0.png
27.99518,-31.82647,pp_0_476,./0.png
16.04756,-17.8288999999997,pp_0_477,./0.png
6.70024,36.6112400000001,pp_0_478,./0.png
-1.606114,6.69842299999981,pp_0_479,./0.png
25.42972,-33.77444,pp_0_48,./0.png
9.323858,4.07743500000017,pp_0_480,./0.png
39.40936,-6.85876000000051,pp_0_481,./0.png
31.08833,27.1638700000005,pp_0_482,./0.png
28.56933,-31.7045999999996,pp_0_483,./0.png
47.09842,-21.4688200000002,pp_0_484,./0.png
25.56444,-33.3589000000002,pp_0_485,./0.png
26.48465,-25.41317,pp_0_486,./0.png
31.23537,-28.6517099999999,pp_0_487,./0.png
26.69944,-30.6977800000001,pp_0_488,./0.png
-14.08385,10.15219,pp_0_489,./0.png
30.05668,-23.7734999999999,pp_0_49,./0.png
29.88227,-29.0326399999998,pp_0_490,./0.png
28.80711,-30.3405899999999,pp_0_491,./0.png
47.71309,-23.2078700000002,pp_0_492,./0.png
46.97992,-21.81839,pp_0_493,./0.png
-13.06692,8.32700700000033,pp_0_494,./0.png
31.04029,-29.8624900000001,pp_0_495,./0.png
27.87984,-33.0184199999998,pp_0_496,./0.png
47.13383,-19.8681600000002,pp_0_497,./0.png
17.86201,-29.6511400000001,pp_0_498,./0.png
19.18016,-33.31338,pp_0_499,./0.png
31.45195,-28.48456,pp_0_5,./0.png
27.93316,-30.2407899999998,pp_0_50,./0.png
29.54332,-31.6218099999999,pp_0_500,./0.png
30.39111,-29.6233300000001,pp_0_501,./0.png
15.9142,-12.2410799999999,pp_0_502,./0.png
27.73395,-32.5213699999999,pp_0_503,./0.png
30.58213,-27.3425399999998,pp_0_504,./0.png
30.60975,-22.8793599999999,pp_0_505,./0.png
26.36832,-26.0127799999999,pp_0_506,./0.png
33.70474,-11.3128499999998,pp_0_507,./0.png
-6.12506,35.22459,pp_0_508,./0.png
31.72052,1.71666400000026,pp_0_509,./0.png
33.40868,-2.35408900000006,pp_0_51,./0.png
28.73098,-30.84431,pp_0_510,./0.png
27.45195,-32.6266800000001,pp_0_511,./0.png
47.01666,-20.3113099999999,pp_0_512,./0.png
16.17804,-21.40125,pp_0_513,./0.png
39.13795,-5.02121500000044,pp_0_514,./0.png
25.74438,-15.6803099999999,pp_0_515,./0.png
34.57327,-14.8492300000001,pp_0_516,./0.png
38.49389,-3.4664189999999,pp_0_517,./0.png
31.5281,-27.8925500000001,pp_0_518,./0.png
25.93288,-25.4431299999998,pp_0_519,./0.png
3.414,6.45200000000007,pp_0_52,./0.png
33.87198,-9.20140600000015,pp_0_520,./0.png
29.44609,-28.8873700000001,pp_0_521,./0.png
34.14898,-9.45749700000001,pp_0_522,./0.png
26.35404,-25.27181,pp_0_523,./0.png
28.70929,-28.7621599999999,pp_0_524,./0.png
16.09202,-17.03614,pp_0_525,./0.png
28.27132,-25.2713699999998,pp_0_526,./0.png
38.98807,-5.2596340000001,pp_0_527,./0.png
3.060896,7.08503699999993,pp_0_528,./0.png
31.41026,-28.8801400000002,pp_0_529,./0.png
-0.4668,5.42895999999992,pp_0_53,./0.png
29.02505,-9.80798400000006,pp_0_530,./0.png
23.99372,-33.05949,pp_0_531,./0.png
26.67025,-25.4435099999998,pp_0_532,./0.png
30.55347,-28.3436900000002,pp_0_533,./0.png
-1.001553,7.09321000000007,pp_0_534,./0.png
29.90919,-23.3126,pp_0_535,./0.png
29.13356,-30.8040500000001,pp_0_536,./0.png
27.08461,-29.7176999999998,pp_0_537,./0.png
30.50636,-27.1854200000001,pp_0_538,./0.png
29.88806,-28.98,pp_0_539,./0.png
1.17867900000001,6.62217599999994,pp_0_54,./0.png
7.370262,4.44169599999991,pp_0_540,./0.png
-10.39295,6.79987699999981,pp_0_541,./0.png
27.92853,-9.79316600000007,pp_0_542,./0.png
39.91787,-3.10258500000019,pp_0_543,./0.png
28.50572,-20.1446800000001,pp_0_544,./0.png
15.31254,-4.31025099999981,pp_0_545,./0.png
38.42362,-4.82062199999997,pp_0_546,./0.png
-4.90983099999999,34.06684,pp_0_547,./0.png
16.0609,-5.77752399999994,pp_0_548,./0.png
47.14861,-18.6601099999994,pp_0_549,./0.png
28.17146,-28.76481,pp_0_55,./0.png
33.91902,-9.57770200000001,pp_0_550,./0.png
28.80832,-30.18981,pp_0_551,./0.png
30.47167,-30.7130500000001,pp_0_552,./0.png
31.22461,-29.39122,pp_0_553,./0.png
5.56983,7.3369499999998,pp_0_554,./0.png
-13.63918,9.5564899999997,pp_0_555,./0.png
29.01731,-19.48438,pp_0_556,./0.png
10.27483,35.8220600000001,pp_0_557,./0.png
33.99741,-9.29025399999991,pp_0_558,./0.png
43.48369,-22.94046,pp_0_559,./0.png
46.74513,-19.7055200000001,pp_0_56,./0.png
-6.82207600000001,34.0353499999997,pp_0_560,./0.png
34.66704,31.5268500000001,pp_0_561,./0.png
28.2833,-32.0830000000002,pp_0_562,./0.png
38.2407,-4.59066300000014,pp_0_563,./0.png
46.931,-20.48501,pp_0_564,./0.png
23.74501,-29.2262599999996,pp_0_565,./0.png
2.16936,36.4655400000002,pp_0_566,./0.png
4.3219,8.29898799999998,pp_0_567,./0.png
-7.475761,4.67945300000006,pp_0_568,./0.png
29.47818,-25.6544599999999,pp_0_569,./0.png
30.14368,-28.7388700000002,pp_0_57,./0.png
32.23164,2.07605100000051,pp_0_570,./0.png
49.41204,-18.1565600000001,pp_0_571,./0.png
31.43167,-28.7284500000001,pp_0_572,./0.png
47.59921,-23.5604399999999,pp_0_573,./0.png
29.9216,-27.6334100000002,pp_0_574,./0.png
35.37717,-12.8128099999998,pp_0_575,./0.png
-13.90536,10.40989,pp_0_576,./0.png
34.76739,-19.8141000000001,pp_0_577,./0.png
3.414,6.45200000000007,pp_0_578,./0.png
35.38762,-9.06552000000014,pp_0_579,./0.png
30.69245,-20.7038499999999,pp_0_58,./0.png
29.23167,-23.7181900000002,pp_0_580,./0.png
27.73281,-29.35087,pp_0_581,./0.png
24.80721,-28.90501,pp_0_582,./0.png
29.72996,-19.31186,pp_0_583,./0.png
27.53722,-29.2766400000001,pp_0_584,./0.png
13.86132,-5.19388299999998,pp_0_585,./0.png
2.79573,7.42327000000017,pp_0_586,./0.png
43.51243,-21.3678599999996,pp_0_587,./0.png
-12.10253,9.04463900000008,pp_0_588,./0.png
9.242743,4.16711800000006,pp_0_589,./0.png
32.55389,30.1702699999995,pp_0_59,./0.png
29.85307,-27.8923,pp_0_590,./0.png
-11.96282,9.20290699999983,pp_0_591,./0.png
26.68444,-26.8491700000001,pp_0_592,./0.png
-9.06577199999999,5.07851500000019,pp_0_593,./0.png
18.88482,-33.9869700000002,pp_0_594,./0.png
